node_id,lat,lon,priority
344250479,41.9034111,-87.6626433,2
26794541,41.9546336,-87.6452346,2
261123534,41.9680328,-87.7400348,2
261160615,41.9429613,-87.8314525,2
261140481,41.7521884,-87.7147749,3
261243168,41.6948739,-87.6603219,2
250755990,41.9395858,-87.6783492,2
261286230,41.7459015,-87.5953529,2
261218297,41.6954777,-87.5340685,3
261157508,41.9923137,-87.8037522,2
2276241509,41.7363753,-87.6254487,1
261182308,41.8982054,-87.6342686,2
737755596,41.8706597,-87.7643019,2
261272165,41.6536855,-87.549572,3
261260763,41.8830429,-87.7527056,2
261201150,41.8011147,-87.6866796,1
261203112,41.9200303,-87.7865552,3
261224954,41.7253099,-87.6287639,2
261176121,41.8442387,-87.7257643,3
261174185,41.8607761,-87.7176972,3
320405227,41.7049066,-87.7171654,3
4332563051,41.7494605,-87.7219021,2
261295760,41.8493048,-87.6855463,2
261302532,41.7938985,-87.6475887,1
261185639,41.7821426,-87.6460823,2
10845477617,41.9104717,-87.6256477,3
261200716,41.9847558,-87.718707,2
347269634,41.8554715,-87.6437382,3
261253009,41.8559601,-87.666776,3
261147699,41.9095517,-87.7522633,1
261130573,41.6958125,-87.6582286,2
261147446,42.0208705,-87.6650649,3
261115538,41.933927,-87.6940027,2
1869404224,41.7529653,-87.7378352,1
2650379809,41.9433821,-87.6405248,2
261162602,41.8132091,-87.6044459,3
261169869,41.8007615,-87.7086675,2
261191275,41.9292385,-87.7807622,1
5860084773,41.9598817,-87.8369392,2
2191477917,41.8892118,-87.7027122,3
261233929,41.9696424,-87.7650588,1
368003218,41.8944048,-87.6525826,2
261222167,41.7628557,-87.6844228,2
261146920,41.9032121,-87.7508893,2
261202785,41.7915063,-87.5902598,2
261129031,41.7442707,-87.5551987,1
261184690,41.7790446,-87.6982722,2
261149453,41.6760115,-87.6404747,1
261222248,41.9148241,-87.7644124,2
261213202,41.7586434,-87.5993039,1
261149420,41.7615911,-87.6429568,2
263985271,41.9213302,-87.6814242,2
261203056,41.9216965,-87.697316,2
261116273,41.6609942,-87.5507683,2
540571905,41.7927176,-87.7635158,2
310336998,41.9603361,-87.7782456,2
261118397,41.989579,-87.8177863,2
261168975,41.8011333,-87.7270626,2
261182321,41.9148091,-87.6348249,3
261236483,41.9282879,-87.714651,2
387577573,41.7406046,-87.6251043,1
261156209,41.9476511,-87.7716907,1
261145220,41.9356536,-87.7124124,2
261143018,41.70821,-87.5376897,1
261184494,41.7581094,-87.6328513,1
261180188,41.9899435,-87.8083378,2
261151762,41.7876606,-87.7328048,1
261210571,41.793521,-87.6767248,1
261321322,41.9788841,-87.7721277,1
261236540,41.9272509,-87.7929108,1
261184826,41.7396403,-87.648587,3
261109243,41.8760716,-87.6874117,2
261302017,41.7187655,-87.5779255,2
261213188,41.7276261,-87.5985494,2
8891689965,41.7216955,-87.6221996,3
11544798438,41.9501142,-87.6438914,3
1343456688,41.9970573,-87.8135795,2
4387385896,41.9473554,-87.6472747,1
261181256,41.7314575,-87.5850778,1
408478164,41.8244003,-87.6053741,3
261142681,41.92263,-87.7291697,2
539183177,41.7709839,-87.6250051,3
261269373,41.7146184,-87.6503368,1
261266553,41.7888533,-87.7731454,1
261143316,41.8821956,-87.7681886,3
261132892,41.848063,-87.7333087,2
261181279,41.730961,-87.6176061,1
261175583,41.821369,-87.6016239,1
5592497473,41.766817,-87.6723751,3
261271542,41.9665535,-87.8391637,3
261185543,41.9663265,-87.737547,3
261140921,41.9831043,-87.702809,3
261191253,41.9300503,-87.7220215,2
4168390783,41.7481407,-87.5637607,3
260099191,41.9362838,-87.6539867,2
261118283,41.8202343,-87.6171565,2
305901367,41.9718847,-87.7281388,3
261154578,42.0047322,-87.7057767,2
261116829,41.8973063,-87.6565589,1
261114975,41.9075432,-87.6725069,3
874447445,41.8707726,-87.6315072,2
261276401,41.8255672,-87.6248441,2
365489321,41.9334251,-87.661401,3
261211822,41.9865598,-87.7779557,1
2277961388,41.8900129,-87.7014182,2
261218901,41.6880881,-87.6883958,1
261135332,41.8948758,-87.6843728,2
261254775,41.9591099,-87.7293669,3
261157752,41.9173091,-87.7151521,1
261138376,41.7633246,-87.5862425,1
261253111,41.9039423,-87.7657198,1
261229803,41.9550968,-87.7866374,2
261149855,41.7823399,-87.7204149,3
261173903,41.7267715,-87.6567188,1
261116225,41.741022,-87.5514976,1
261185758,41.7561429,-87.6405131,3
261276418,41.7965138,-87.6241465,2
261187559,41.9394057,-87.8276001,2
261268278,41.6997404,-87.6341743,2
3626207022,41.6475345,-87.6172258,1
428888035,41.8767706,-87.6396183,2
261194642,41.8535847,-87.706513,3
261237945,41.8592465,-87.6944553,2
261174035,41.7420442,-87.7301638,2
26794550,41.9543067,-87.6722244,3
261181607,41.9482257,-87.7250116,1
12091097170,42.0114532,-87.8175613,3
258020617,41.8868193,-87.6399045,3
261287942,41.7920461,-87.6812457,1
2190712584,41.8783721,-87.7075302,2
261207236,41.9919828,-87.7201459,3
261118833,41.7835953,-87.6327213,1
261197489,41.8748183,-87.75749,1
261163659,41.8955226,-87.7099014,1
2447758362,41.9506428,-87.6688852,2
261172223,41.8858276,-87.6792032,3
261126997,41.7929764,-87.6175507,3
261185411,41.9098248,-87.6510854,1
261152689,41.6909777,-87.6083799,1
261178109,41.9446149,-87.7236713,3
261115096,41.6875813,-87.653184,1
261160253,41.7814827,-87.5913549,3
4332539904,41.730059,-87.6822746,3
261191249,41.9301288,-87.7147046,3
709393174,41.8976848,-87.6592458,2
261133844,41.9108004,-87.7984977,2
261298932,41.8106746,-87.7200153,1
261149421,41.7597701,-87.6430499,1
269449506,41.8231362,-87.5991955,3
261124280,41.8203103,-87.6117955,1
261200542,41.6936702,-87.5401042,3
468419462,41.814689,-87.6262225,3
261113961,41.7635647,-87.6023388,3
1035582532,41.8869341,-87.6207897,2
261137040,41.6853273,-87.6228939,1
261243845,41.7583101,-87.7121652,2
261226596,41.7861937,-87.7070378,2
261113967,41.7581012,-87.5948049,2
157732749,41.9462715,-87.7356054,3
261272711,41.8110169,-87.6319937,3
261302563,41.8444505,-87.6485173,3
1318401245,41.874327,-87.6518095,1
261121155,41.7431397,-87.7192539,1
261118564,41.9227349,-87.7205968,3
261198782,41.7752876,-87.6388186,2
267060451,41.9996564,-87.7717485,2
261163633,41.8956835,-87.6942314,2
537526633,41.8576274,-87.6408775,1
261261461,41.8751979,-87.7303819,2
261116543,41.8709074,-87.7106831,1
258487701,41.927967,-87.6317354,3
261198422,41.8910366,-87.7721569,3
261159020,41.9941676,-87.6860843,3
261172262,41.9486634,-87.6810345,2
261211541,41.8981099,-87.6406239,3
261201326,41.9941973,-87.7803572,2
9969269145,41.8092842,-87.6234678,3
4545743746,42.00447,-87.6653563,1
4081947286,41.9245692,-87.720648,1
2278975860,41.8341941,-87.6635718,3
261243865,41.7427545,-87.7116682,1
261285209,41.7391176,-87.6403859,1
261198389,41.8917351,-87.7223089,2
261210523,41.7738673,-87.6762008,1
7506583039,41.768989,-87.610509,1
387576372,41.7506818,-87.6258101,1
261181661,41.9484879,-87.7029693,1
261193946,41.823645,-87.6325478,1
261306703,41.6880538,-87.7067577,1
261226542,41.7869701,-87.6498331,3
262161441,41.9857991,-87.6636148,2
345098531,41.877492,-87.6910937,3
261285349,41.7806927,-87.6426511,2
539132633,41.7231525,-87.6643135,3
308441974,41.9340818,-87.6806182,3
261234144,41.7135582,-87.6503123,1
367776972,41.9595583,-87.7678195,2
261132890,41.8488193,-87.7311687,3
10888971909,42.006717,-87.7807434,2
468419377,41.8019113,-87.6280073,1
261291979,41.7308425,-87.6361793,1
262348692,41.8910111,-87.6638937,2
261188468,41.7622418,-87.6042361,2
257381470,41.8792613,-87.6440434,3
261177716,41.6918521,-87.5388971,2
261118021,41.8456427,-87.6903633,3
358542791,41.8662795,-87.7166275,2
305903402,41.975158,-87.7627569,3
351094305,41.7603064,-87.6002811,3
261116747,41.8628752,-87.7128792,2
261151963,41.8801315,-87.6692616,3
261116779,41.8726942,-87.713179,2
261197492,41.8700223,-87.7573052,3
261228542,41.78671,-87.7901471,3
261160348,41.9487116,-87.7236953,1
261293515,41.9511616,-87.7815985,3
261149778,41.7834378,-87.6424605,1
345098621,41.8748285,-87.7045333,2
261119373,41.7199666,-87.6205456,2
261211640,41.7177396,-87.659372,3
261231238,41.7590395,-87.7014374,2
261163525,41.8166453,-87.616522,2
261152744,41.7251967,-87.6097747,1
261224984,41.6879869,-87.6277672,1
261158753,41.7120412,-87.6688879,2
261185659,41.757719,-87.645439,2
257173202,41.9718323,-87.6711032,1
261213550,41.8461857,-87.6545536,2
261128041,41.9791384,-87.8046908,3
6033696501,41.7797529,-87.615614,2
3192598451,41.7496658,-87.708496,2
4081872088,41.9645962,-87.7279098,1
3920107219,41.6772636,-87.6768703,2
261301971,41.7194895,-87.5394764,3
269446282,41.8883197,-87.6245815,3
261229798,41.9493044,-87.7863961,3
261180501,41.9560358,-87.7572449,1
12422230954,41.7204075,-87.6240794,3
261250355,41.9937055,-87.7875451,2
261116751,41.8590064,-87.7127681,2
1053637868,42.0041206,-87.7813094,3
261121482,41.873568,-87.7156561,1
261115085,41.7923334,-87.6560408,3
261114711,41.7376535,-87.6728527,1
287209285,41.9904459,-87.6994123,1
277670575,41.9972309,-87.7471423,2
261127549,41.7714587,-87.6348352,1
261133077,41.9227027,-87.681484,1
261116718,41.7642822,-87.7101533,2
6042835989,41.8526658,-87.6464988,1
261215215,41.7177585,-87.5352783,2
4332555762,41.7494352,-87.7231279,2
261184635,41.7774708,-87.7934989,3
414197235,41.7353926,-87.567126,2
261288755,41.9064094,-87.714235,3
287261643,41.8805049,-87.6463948,3
718382871,41.6725618,-87.6441724,1
11835824794,41.8880234,-87.6339986,2
261211542,41.8980791,-87.6418153,3
261218669,41.7958421,-87.6658564,3
261272753,41.8108463,-87.6376197,2
267060484,42.0006231,-87.7738198,2
261340468,41.7007329,-87.6988066,2
262169934,41.9427118,-87.6493564,3
261226023,41.7222233,-87.5935778,2
261145390,41.6845682,-87.531641,2
261192055,41.796468,-87.6050551,1
261264687,41.9196075,-87.6764704,3
261199458,41.8669789,-87.732516,1
261174169,41.7733216,-87.7152662,3
261201811,41.8675576,-87.6836145,3
261299088,41.9747216,-87.6778531,2
261331195,41.8543338,-87.6547392,3
418455856,41.8080449,-87.7113187,1
261276410,41.8092722,-87.6244668,3
4794223334,41.9928193,-87.7836388,1
261291616,41.815187,-87.7250784,2
1446948447,41.8529617,-87.7198778,3
261153725,41.7657139,-87.6152835,1
306047307,41.9567601,-87.6885461,1
261354850,41.8574167,-87.6943929,3
261147421,41.9762988,-87.7598179,2
261236606,41.9303311,-87.6424529,1
261198063,41.8589932,-87.7139891,1
261173999,41.7428949,-87.6766071,3
261276590,41.7822372,-87.6059645,1
261114920,41.8860485,-87.6718815,3
261149522,41.7757569,-87.6437761,1
365033123,41.8908685,-87.674452,1
261148978,41.7049433,-87.6573994,1
261233619,41.9375746,-87.6977676,1
261173160,41.7554843,-87.5570424,2
261247597,41.6573219,-87.5447158,3
261199253,41.7971592,-87.7048899,3
261158674,41.7625275,-87.5750137,2
261124037,41.7803305,-87.7362428,2
410791901,41.8842439,-87.6520999,2
5578495318,41.7219912,-87.6117213,1
261229998,41.9707381,-87.7503158,2
261209682,41.8807966,-87.7207532,1
375654579,41.7662531,-87.5750855,1
261149709,41.9183357,-87.7089547,3
261200624,41.9484332,-87.8353486,3
261249762,41.7443105,-87.7233742,3
737123268,41.8768022,-87.7451476,3
10825610197,41.8891661,-87.6428914,1
2395940356,41.9738891,-87.6577527,3
261174224,41.735038,-87.714146,3
261161850,41.6977704,-87.6461975,3
261231115,41.7355944,-87.6145095,2
261204797,41.9417742,-87.7297089,3
1446792358,41.8544301,-87.715087,3
261136122,41.7462175,-87.5710133,3
261275262,41.9499076,-87.7380485,1
1309728648,41.8854398,-87.7111374,1
261303371,41.7350964,-87.5851684,3
2565028215,41.9110506,-87.6376272,1
261144643,41.7396225,-87.6388504,3
261174186,41.8589525,-87.7176676,3
29412131,41.8924039,-87.6340775,2
261115720,41.7492411,-87.6181003,2
261239893,41.8032781,-87.6551125,3
261184243,41.8984613,-87.7679519,3
261204742,41.7357358,-87.6667122,3
261137171,41.7896338,-87.5947892,1
538028359,41.7694705,-87.7298463,1
261260757,41.9577731,-87.7646945,1
261239903,41.790539,-87.6547785,3
261130102,41.6557945,-87.6051166,2
4641349737,41.7497499,-87.6999438,3
261293549,42.0112679,-87.6827088,1
261215991,41.908166,-87.7187563,2
261224920,41.7982281,-87.6306096,3
261132804,41.8814755,-87.6660608,1
261154575,41.9992776,-87.7057952,3
261260996,41.8032029,-87.6611847,2
261105020,41.6921384,-87.6608062,3
261240810,41.6846794,-87.6690661,3
261135334,41.8967063,-87.68442,1
261200675,41.9090852,-87.7167598,1
261249853,41.7731638,-87.7250714,3
261229579,41.8723252,-87.7278277,1
261218514,41.6900343,-87.5376931,2
261213753,41.8422818,-87.6611599,3
6683169208,41.7607584,-87.5712732,2
261163655,41.8955794,-87.7038062,1
261162597,41.819499,-87.6048211,2
734236939,41.9081676,-87.6518609,2
286372699,41.9263457,-87.6536382,1
261162243,41.9074541,-87.6494137,2
261117965,41.807562,-87.7480439,3
261200114,41.7210243,-87.6808368,2
716919707,41.7228748,-87.6647911,2
733197658,41.887238,-87.7562267,1
2420873556,41.7889318,-87.6403512,3
261181118,42.0078613,-87.7638563,2
261123538,41.9206912,-87.7376769,1
261276386,41.847184,-87.6253793,1
261236605,41.9306619,-87.6414608,3
261212924,41.9062185,-87.7313087,1
261142328,41.7298804,-87.5670263,1
261117414,42.0079796,-87.6616897,1
4489779622,41.8745469,-87.6286857,3
261224983,41.6898037,-87.6278234,3
261240297,41.7449744,-87.6584434,3
261143038,41.7074267,-87.6065296,3
261139293,41.9868993,-87.7893595,2
261139494,41.7893595,-87.6158406,1
261139074,41.9416693,-87.8043988,3
261256241,41.6874722,-87.6289534,1
10845477614,41.9098528,-87.6259478,1
261143315,41.8822428,-87.7649254,3
261339433,41.8210836,-87.6884625,2
261169124,41.9801137,-87.8415238,3
728916780,41.8526467,-87.7064897,3
308440798,41.9361544,-87.6612448,2
4403642824,41.9089354,-87.8057682,1
261263288,41.6572979,-87.5368659,1
347265977,41.858145,-87.6448111,3
261128241,41.9521104,-87.7767343,2
308443390,41.9321416,-87.6927842,3
261117963,41.8112108,-87.7481407,2
619626336,41.8899431,-87.636764,1
353792433,41.9031063,-87.6821498,1
261218670,41.7958214,-87.6707274,3
261226611,41.7859291,-87.7241864,3
345098314,41.876213,-87.6768628,1
261286561,41.9503293,-87.7005897,2
12264869247,41.7652966,-87.6415531,1
4107165309,41.9078427,-87.7435917,3
261139144,41.9425385,-87.74295,2
261127653,41.8580194,-87.6521906,1
5631665518,41.6930636,-87.7202377,3
409169511,41.957444,-87.741422,1
261144589,41.6840682,-87.6372831,1
261144649,41.7308244,-87.6386162,3
261266235,41.6629722,-87.637822,2
261231224,41.7880984,-87.7021744,3
261102319,41.7658049,-87.5665051,2
261226169,41.9234649,-87.6771673,3
261179325,42.0009486,-87.795548,3
261344848,41.9107779,-87.8003397,2
261264601,41.9195593,-87.7000663,1
261126786,41.7533951,-87.5784668,1
2203792370,41.8726582,-87.6533124,1
261148938,41.6994673,-87.6571495,1
261178040,41.9432531,-87.8167235,3
740365216,41.8877828,-87.6203763,3
4069249596,41.9752589,-87.6683195,3
12242557344,41.9024353,-87.7411161,3
261188044,41.7849561,-87.6631274,3
719017549,41.6854874,-87.6055217,2
261321760,41.6931158,-87.633456,3
261241154,41.897242,-87.7224782,2
9532256328,41.8538879,-87.717261,3
263985350,41.9224427,-87.6736964,3
261184644,41.7796569,-87.6520708,3
261128234,41.9523339,-87.7620534,2
11249187589,41.7907577,-87.6398736,3
261185784,41.9206017,-87.7449931,2
5893628578,41.7521906,-87.6634134,1
261160571,41.8345971,-87.6315933,2
6776052560,42.0121306,-87.697348,3
261215998,41.9080953,-87.7252504,1
261120516,41.8382736,-87.6289591,2
261308810,41.7821711,-87.6096341,2
2142142005,41.9739068,-87.7104738,3
261148729,41.726151,-87.5730096,1
261222641,41.6780611,-87.6205113,3
261178221,41.7540022,-87.6343883,3
261212840,41.9963605,-87.6629701,1
261126804,41.7532195,-87.5943132,1
261215255,41.716383,-87.5687641,1
261283336,41.8039279,-87.6161841,2
261181642,41.9479148,-87.7497141,3
261167778,41.6904701,-87.6619595,3
9169097272,41.8888858,-87.6414183,2
261275596,41.7227848,-87.5497007,1
305895971,41.9705781,-87.6792371,1
428892679,41.8767692,-87.6398168,3
261239444,41.9057793,-87.7639493,2
261335091,41.9867664,-87.7673764,2
261184689,41.7791004,-87.6946111,3
27446495,41.8832566,-87.6242327,1
289549940,41.9532303,-87.7620839,3
261209754,41.9128582,-87.7789766,3
711332533,41.7371933,-87.5666851,3
261207225,41.9045596,-87.7178385,2
2282565470,41.8171863,-87.7397257,2
261160343,41.9455845,-87.7185506,1
261256683,41.7976115,-87.6731986,3
281231730,42.0123178,-87.6830759,1
261329621,41.7632574,-87.6528578,3
261135244,41.8067415,-87.6697832,2
261202194,41.9010085,-87.7067317,3
261166473,41.9326908,-87.7967523,3
261154534,41.9721176,-87.7049131,1
261140835,41.98287,-87.7926116,2
261144653,41.7251832,-87.6384607,1
261293491,41.9521416,-87.70187,1
5893011182,41.859625,-87.6662563,2
261143058,41.7081752,-87.559648,2
261118373,42.0155491,-87.7067437,3
261209240,41.9968471,-87.6719567,2
261268284,41.6996142,-87.6450283,1
261147320,41.973403,-87.7577024,1
261188094,41.7852708,-87.6376321,2
287271898,41.857757,-87.617503,1
2596258158,41.9183648,-87.7069662,2
261192478,41.7186162,-87.5958845,3
261185404,41.9098513,-87.649478,3
261311239,41.9312469,-87.768667,1
261263596,41.8151408,-87.7287302,1
261317618,41.6894146,-87.6508088,2
261166215,41.7029002,-87.670847,3
261202146,41.9003662,-87.7608336,2
261150051,41.7720585,-87.674936,3
261133166,41.794545,-87.7623529,1
261224255,42.011278,-87.6949869,2
261213549,41.8466007,-87.653697,3
261218019,41.7026979,-87.5269589,1
261157749,41.9135742,-87.7150508,2
4336128939,41.7538007,-87.7221321,2
4730192557,41.8304959,-87.6655006,2
261162177,41.748731,-87.6500597,3
261115722,41.7492939,-87.6149157,1
261303274,41.6968051,-87.6504519,3
4445041321,41.8256576,-87.616766,3
261316973,42.0090083,-87.7810339,2
261223169,41.8121887,-87.6711346,3
261329650,41.7625999,-87.7003226,1
261156573,41.9776958,-87.6904936,3
261118882,41.7256044,-87.630059,3
